"fpkm.long","genes","age"
1.95300831793071,"Slc19a2","P7"
6.83796323666499,"Ccdc181","P7"
8.68619235322707,"Blzf1","P7"
8.03495164888186,"Nme7","P7"
128.677297457108,"Atp1b1","P7"
0.993701411676762,"Gm20743","P7"
12.4682108223132,"Sft2d2","P7"
8.84886992004961,"Tiprl","P7"
5.80502799640956,"Gpr161","P7"
16.4049110249348,"Dcaf6","P7"
29.8781841726537,"Mpc2","P7"
0.106626956968294,"Adcy10","P7"
41.6264791739504,"Mpzl1","P7"
3.21167337126666,"Rcsd1","P7"
13.6948948871542,"Creg1","P7"
6.83330678130221,"Pou2f1","P7"
0.423582183500328,"Dusp27","P7"
10.3847157620764,"Ildr2","P7"
15.8673460256518,"Tada1","P7"
16.8162100020191,"Pogk","P7"
0.853916338747065,"Gm16701","P7"
3.61128927923875,"Fam78b","P7"
13.809724706516,"Uck2","P7"
10.0310852816628,"Tmco1","P7"
27.5099409873271,"Aldh9a1","P7"
53.1650116792685,"Mgst3","P7"
2.53394979944955,"Rxrg","P7"
39.9646571231604,"Pbx1","P7"
14.0144771596108,"Nuf2","P7"
85.3591208794883,"Rgs5","P7"
12.9261657048306,"Rgs4","P7"
29.3235810795338,"1700084C01Rik","P7"
11.4154758104109,"Hsd17b7","P7"
0.998796418020395,"3110045C21Rik","P7"
7.74545626796741,"Ddr2","P7"
10.7183447398178,"Uap1","P7"
9.32167420122461,"Uhmk1","P7"
2.87186740237498,"Gm7694","P7"
0.681519301911017,"1700015E13Rik","P7"
1.90419763543739,"Nos1ap","P7"
2.26285378796947,"Olfml2b","P7"
6.15650562372434,"Atf6","P7"
7.95520162426288,"Dusp12","P7"
5.11584059381374,"Fcgr2b","P7"
9.58842668498909,"Fcgr3","P7"
2.01129876873586,"Cfap126","P7"
85.0724942357205,"Sdhc","P7"
2.90525834683506,"Pcp4l1","P7"
0.291299313891962,"Nr1i3","P7"
12.6202296337272,"Tomm40l","P7"
0.370900206417496,"Apoa2","P7"
10.5749064191846,"Fcer1g","P7"
73.7818221568979,"Ndufs2","P7"
2.23563725920533,"Adamts4","P7"
17.3193343892213,"B4galt3","P7"
20.558058046956,"Ppox","P7"
18.6804071017707,"Usp21","P7"
58.1844812403548,"Ufc1","P7"
13.1833860730339,"Dedd","P7"
14.8886183453447,"Nit1","P7"
60.439589560739,"Pfdn2","P7"
6.04146936204267,"Klhdc9","P7"
0.354727153457209,"Pvrl4","P7"
1.00652602165866,"Arhgap30","P7"
19.3985741270834,"Usf1","P7"
1.16591705408008,"Tstd1","P7"
5.53671738051112,"F11r","P7"
9.43470556056862,"Alyref2","P7"
0.180701454406209,"Ly9","P7"
0.876508407005623,"Cd48","P7"
0.636829933454264,"Cd84","P7"
0.0267245411827289,"Slamf6","P7"
21.1778771758834,"Vangl2","P7"
40.5707429260058,"Ncstn","P7"
58.8953972036849,"Copa","P7"
30.9277731458637,"Pex19","P7"
35.2328863533107,"Dcaf8","P7"
482.154591648041,"Pea15a","P7"
2.03143260767079,"Casq1","P7"
3.6149728619436,"Atp1a4","P7"
537.331846308611,"Atp1a2","P7"
39.983187734349,"Igsf8","P7"
2.45294652815751,"Kcnj9","P7"
112.695745779963,"Kcnj10","P7"
5.63519362744835,"Pigm","P7"
0.198350095404011,"Slamf9","P7"
3.28778015026282,"Igsf9","P7"
28.9576442542218,"Tagln2","P7"
0.681415744131445,"Cfap45","P7"
2.79175281779087,"Dusp23","P7"
11.8854992383908,"Ackr1","P7"
28.9759345719735,"Cadm3","P7"
2.0435674848893,"Aim2","P7"
0.0816145924761012,"Pyhin1","P7"
0.88312078034085,"AI607873","P7"
0.518196462139409,"Ifi204","P7"
0.796350550761941,"Mndal","P7"
0.251537048693462,"Mnda","P7"
0.32595503738021,"Ifi203","P7"
13.9534097050636,"Fmn2","P7"
1.33340542135637,"Grem2","P7"
36.5203137398871,"Rgs7","P7"
37.6115047110507,"Fh1","P7"
1.97447523945535,"Opn3","P7"
3.30791500458322,"Chml","P7"
1.58538059001891,"Exo1","P7"
0.301786136228438,"Pld5","P7"
22.2882943151773,"Cep170","P7"
11.500120518855,"Sdccag8","P7"
0.343805912669001,"Hmga2-ps1","P7"
37.0141147695197,"Akt3","P7"
45.3318234347201,"Zbtb18","P7"
24.9792516255771,"Adss","P7"
16.4251024852007,"Desi2","P7"
48.8074537263567,"Cox20","P7"
177.888366291439,"Hnrnpu","P7"
4.66524752656192,"Efcab2","P7"
1.27614021433894,"Kif26b","P7"
3.18693550620227,"Smyd3","P7"
4.99131056709979,"Tfb2m","P7"
6.72557453945072,"Cnst","P7"
29.1460553578978,"Sccpdh","P7"
7.77456714791008,"Ahctf1","P7"
19.5318587836447,"Cdc42bpa","P7"
1.57443448334143,"Adck3","P7"
6.74621884886724,"Psen2","P7"
1.82324123567488,"Gm5069","P7"
13.5874595795887,"Itpkb","P7"
8.15109094994872,"6330403A02Rik","P7"
32.9832341412824,"Parp1","P7"
4.13420446724251,"Lin9","P7"
16.2567239461131,"Acbd3","P7"
59.8503312497791,"H3f3a","P7"
7.77339977580206,"Sde2","P7"
1.13033840418289,"Lefty2","P7"
14.0581517464875,"Pycr2","P7"
0.104326181344751,"Lefty1","P7"
3.95970557395864,"Tmem63a","P7"
14.3854999890218,"Ephx1","P7"
17.643948873199,"Nvl","P7"
12.4182630765306,"Cnih4","P7"
35.8786405199026,"Wdr26","P7"
7.76898004588843,"Cnih3","P7"
0.454764761173505,"Ccdc121","P7"
17.2545794283923,"Lbr","P7"
22.1992322482854,"Enah","P7"
20.8388938857297,"Srp9","P7"
39.6017206800939,"Degs1","P7"
0.526506147099398,"1700047M11Rik","P7"
10.851849126516,"Fbxo28","P7"
10.7819139144937,"Trp53bp2","P7"
38.2223673509132,"Capn2","P7"
8.90691285714282,"Susd4","P7"
0.661564070941895,"Tlr5","P7"
2.30082676698986,"Disp1","P7"
15.5475905895443,"Brox","P7"
11.5111229946586,"Aida","P7"
19.6484772941589,"Mia3","P7"
5.66379826281687,"Taf1a","P7"
0.124026256128645,"Hhipl2","P7"
3.31562041708789,"Dusp10","P7"
1.30762735629342,"Hlx","P7"
42.1634447826985,"Marc2","P7"
11.8975772666544,"C130074G19Rik","P7"
18.6312369438966,"Mark1","P7"
14.9640623294253,"Rab3gap2","P7"
21.2034076104458,"Iars2","P7"
22.9271404014711,"Bpnt1","P7"
36.3098893441843,"Eprs","P7"
1.56543717586261,"9630028B13Rik","P7"
4.22491130470092,"Gm2061","P7"
28.3722085482666,"Slc30a10","P7"
0.845472302995105,"5033404E19Rik","P7"
2.9188751628607,"Lyplal1","P7"
37.0278045313751,"Tgfb2","P7"
9.38271284205857,"Rrp15","P7"
3.2748588008212,"D1Pas1","P7"
0.432208813275751,"Spata17","P7"
0.0220219119691532,"1700007P06Rik","P7"
7.36897786382694,"Gpatch2","P7"
0.872587746371096,"Esrrg","P7"
15.2141797519232,"Kctd3","P7"
27.2714928384268,"Kcnk2","P7"
7.8566968501074,"Cenpf","P7"
1.04307795996286,"Ptpn14","P7"
23.2039244793735,"Smyd2","P7"
4.0740853781965,"Prox1","P7"
8.25948657068606,"Rps6kc1","P7"
20.4009255254254,"Angel2","P7"
4.82889523243684,"Vash2","P7"
3.40835945631508,"Mfsd7b","P7"
10.4034995882125,"Tatdn3","P7"
2.7458123514632,"Nsl1","P7"
0.562363748818352,"Batf3","P7"
8.66044025313763,"Atf3","P7"
30.5942073270086,"Nenf","P7"
6.57554143948609,"Tmem206","P7"
13.7329628492906,"Ppp2r5a","P7"
5.55513881717546,"Dtl","P7"
11.2051283783709,"Ints7","P7"
5.68715784655171,"Lpgat1","P7"
5.7160727742009,"Nek2","P7"
0.33186381371154,"1700034H15Rik","P7"
10.9457445995738,"Slc30a1","P7"
0.306806502427733,"Rd3","P7"
1.66160966551348,"Traf5","P7"
7.34802482963439,"Rcor3","P7"
1.28758522215633,"Gm10516","P7"
0.993209761804309,"Kcnh1","P7"
0.544902186684649,"Hhat","P7"
2.97506838041282,"Sertad4","P7"
0.193439484845385,"Gm15867","P7"
1.37844061422118,"Syt14","P7"
3.86320343809602,"Diexf","P7"
0.0718043479678652,"Irf6","P7"
2.95281997523729,"A130010J15Rik","P7"
0.674706439624511,"Traf3ip3","P7"
8.47723620986398,"Hsd11b1","P7"
5.77551518874016,"G0s2","P7"
0.0844017180111188,"Lamb3","P7"
2.65973449076868,"Camk1g","P7"
9.45894694998143,"Plxna2","P7"
26.1874097162591,"Cd34","P7"
0.421409735388443,"Gm16897","P7"
0.661250559300571,"A330023F24Rik","P7"
1.66263324890872,"Cd46","P7"
11.3025537992301,"Cr1l","P7"
0.090525499735983,"Cr2","P7"
16.5576930825814,"Ppp1r14c","P7"
0.818894513085642,"Iyd","P7"
14.6261985090145,"Plekhg1","P7"
2.54375754781872,"Mthfd1l","P7"
24.4943457934457,"Akap12","P7"
5.07298449500386,"Zbtb2","P7"
0.344824642980681,"Rmnd1","P7"
4.55726194787375,"Gm5512","P7"
4.56035897298613,"Armt1","P7"
0.400004293929141,"Ccdc170","P7"
0.125797593717551,"Esr1","P7"
8.74899438960148,"Syne1","P7"
1.50132706617684,"Myct1","P7"
0.367605461578211,"Vip","P7"
5.50149972748353,"Fbxo5","P7"
2.9888423549805,"Mtrf1l","P7"
3.76461645557143,"Rgs17","P7"
0.0676306930406488,"Oprm1","P7"
1.64652135535893,"Ipcef1","P7"
5.32241518261105,"Cnksr3","P7"
0.526630326738642,"Ulbp1","P7"
10.1028413895826,"Lrp11","P7"
27.9760019225528,"Pcmt1","P7"
0.803303855850088,"A630066F11Rik","P7"
6.38337336892659,"Nup43","P7"
1.41181689706494,"BC020402","P7"
15.2513966262618,"Lats1","P7"
6.10178805961048,"Katna1","P7"
26.7940497855172,"Ginm1","P7"
15.3046293388941,"Ppil4","P7"
34.0656192501428,"Tab2","P7"
4.01076796987643,"Ust","P7"
52.7471649432451,"Sash1","P7"
1.84371561737526,"Samd5","P7"
4.83654947146629,"Stxbp5","P7"
0.357885389502061,"Adgb","P7"
2.22928021593691,"Rab32","P7"
0.735230614597371,"Grm1","P7"
6.45616472344622,"Shprh","P7"
4.30812511919519,"Fbxo30","P7"
3.96387179905501,"Epm2a","P7"
6.47640064423481,"Utrn","P7"
0.568739472530593,"B230208H11Rik","P7"
26.9247273500539,"Sf3b5","P7"
5.63648569621857,"Plagl1","P7"
0.0734458155723002,"Hymai","P7"
10.5671627889539,"Ltv1","P7"
3.44121926135862,"Phactr2","P7"
5.96324521262325,"Fuca2","P7"
9.83585842108178,"Pex3","P7"
3.88948013111331,"Adat2","P7"
9.01777257399643,"Aig1","P7"
17.4722432550846,"Hivep2","P7"
0.619694747060691,"Adgrg6","P7"
36.7579527709036,"Vta1","P7"
11.4368563958913,"Cited2","P7"
0.328772866322074,"Txlnb","P7"
7.80790464084119,"Heca","P7"
12.7929199529677,"Abracl","P7"
18.289341237721,"Reps1","P7"
2.15254056770595,"Ccdc28a","P7"
18.0403050664694,"Nhsl1","P7"
1.69731776148346,"Hebp2","P7"
1.64856392255802,"Arfgef3","P7"
0.0463823720199918,"Gm4922","P7"
1.19089327533081,"Perp","P7"
3.23646564732575,"Tnfaip3","P7"
15.1344516763929,"Ifngr1","P7"
0.0694108193122371,"Slc35d3","P7"
12.9576289242874,"Pex7","P7"
1.21241349916293,"Map3k5","P7"
5.07319419523318,"Map7","P7"
181.739815961926,"Gm6251","P7"
33.2380181774177,"Bclaf1","P7"
1.60136127660183,"Mtfr2","P7"
4.79547564564303,"Pde7b","P7"
18.6115049748902,"Ahi1","P7"
2.19117463891202,"Myb","P7"
12.4638363281074,"Hbs1l","P7"
7.46308253346077,"Sgk1","P7"
3.49689631170719,"Slc2a12","P7"
13.9397704655326,"Tbpl1","P7"
1.3375137041601,"Eya4","P7"
20.1743181804075,"Rps12","P7"
10.5165863288354,"Snord100","P7"
13.651983789226,"Slc18b1","P7"
1.64426965142616,"Vnn1","P7"
37.6758954226354,"Stx7","P7"
1.34677184592078,"Moxd1","P7"
3.9887742437293,"Ctgf","P7"
0.609038664761822,"Enpp1","P7"
1.38522616644108,"Enpp3","P7"
10.5521546036442,"Med23","P7"
0.27881461387568,"Arg1","P7"
22.9736352987832,"Akap7","P7"
47.1734518442484,"Epb4.1l2","P7"
1.30344099523195,"Tmem200a","P7"
0.0763484622534514,"Samd3","P7"
13.5305670290216,"L3mbtl3","P7"
14.063948486654,"Arhgap18","P7"
6.60234657715957,"Lama2","P7"
8.55616033340881,"Ptprk","P7"
13.2754548560288,"4930519F09Rik","P7"
16.0022876081564,"Soga3","P7"
11.8394399075103,"9330159F19Rik","P7"
5.96908317463965,"Echdc1","P7"
9.21013128619744,"Rnf146","P7"
1.34354863821338,"Rspo3","P7"
1.64788950899952,"Cenpw","P7"
4.11252183823947,"Trmt11","P7"
6.4009853926696,"Gm20300","P7"
8.10575722689772,"Hint3","P7"
3.89171200129052,"Ncoa7","P7"
5.82315887037492,"Hey2","P7"
20.1249541176416,"Hddc2","P7"
5.33196250078943,"Tpd52l1","P7"
21.0079820485801,"Gm3258","P7"
5.64055471479331,"Rnf217","P7"
11.1895363163632,"Nkain2","P7"
0.0103234656130652,"Trdn","P7"
1.9312345164247,"Clvs2","P7"
0.807891606369608,"Rsph4a","P7"
5.13505573791833,"Zufsp","P7"
1.98765671913316,"A830082N09Rik","P7"
12.4261842483855,"Rwdd1","P7"
0.248807579534165,"Fam26e","P7"
2.94618234930196,"Dse","P7"
20.5451998074409,"Tspyl1","P7"
24.8297313865273,"Tspyl4","P7"
1.49288209769246,"Nt5dc1","P7"
0.280119993514896,"Frk","P7"
0.780145660773189,"Hs3st5","P7"
62.8495522943576,"Hdac2","P7"
294.336034757088,"Marcks","P7"
20.3762522716162,"Lama4","P7"
6.17073642644813,"Fam229b","P7"
1.91146090722929,"Tube1","P7"
0.642050871585055,"Wisp3","P7"
75.2052403014283,"Fyn","P7"
3.76877626792143,"Traf3ip2","P7"
15.2168462614923,"E130307A14Rik","P7"
13.907700952432,"Rev3l","P7"
1.96394472375935,"AA474331","P7"
0.387924844205664,"Slc16a10","P7"
4.8071602820644,"Rpf2","P7"
27.0885030478912,"Gtf3c6","P7"
13.2357527269887,"Cdk19","P7"
1.2266344104413,"Ddo","P7"
1.3104882341403,"Mettl24","P7"
13.7571438827678,"Cdc40","P7"
30.5024150489196,"Wasf1","P7"
0.207564074756719,"Gpr6","P7"
10.3326900793396,"Fig4","P7"
3.52084381672965,"Zbtb24","P7"
16.891225849694,"Mical1","P7"
28.9799931904936,"Smpd2","P7"
3.86617717904834,"Ppil6","P7"
47.0091138208903,"Cd164","P7"
0.170920589761611,"Ccdc162","P7"
2.99594194431298,"Cep57l1","P7"
13.3221698500614,"Sesn1","P7"
0.7726993918726,"Armc2","P7"
9.71163780940382,"Foxo3","P7"
5.83472014057904,"Lace1","P7"
112.174723767118,"Snx3","P7"
33.2712868393679,"Nr2e1","P7"
14.6765907739847,"Ostm1","P7"
27.6377955099871,"Sec63","P7"
1.77453402896904,"Scml4","P7"
14.7466951844317,"Sobp","P7"
0.571888049976251,"9030612E09Rik","P7"
3.89137124233982,"Pdss2","P7"
3.98170238197801,"Bend3","P7"
17.2104494878985,"1700021F05Rik","P7"
86.1440919010731,"Cd24a","P7"
7.04149498984686,"Qrsl1","P7"
4.17380585491032,"Rtn4ip1","P7"
0.207458176693639,"Aim1","P7"
12.3998238960674,"Atg5","P7"
1.33433672311484,"Prdm1","P7"
17.1468181884766,"Prep","P7"
0.520691697693599,"Bves","P7"
0.0931460218876829,"Lin28b","P7"
4.58782176518162,"Hace1","P7"
2.4304720083028,"C130030K03Rik","P7"
8.77201712547502,"Grik2","P7"
3.72362795135874,"Ascc3","P7"
0.530403277487209,"Lilr4b","P7"
1.33471061112406,"Lilrb4a","P7"
10.9850330046149,"Dcbld1","P7"
9.06827426756956,"Gopc","P7"
14.016182642005,"Nus1","P7"
1.80188499860509,"Zfa-ps","P7"
19.5617229319077,"Slc35f1","P7"
5.63592817225678,"Cep85l","P7"
0.374395451432479,"Gm19395","P7"
0.656537800074896,"Pln","P7"
0.236896754433898,"Gm20597","P7"
5.7020311770705,"Mcm9","P7"
16.2856078165116,"Asf1a","P7"
8.53550797762003,"Fam184a","P7"
2.94083490171158,"Man1a","P7"
2.14522494716344,"Tbc1d32","P7"
4.76924973056865,"Msl3l2","P7"
389.85011672882,"Gja1","P7"
16.7742824300598,"Hsf2","P7"
129.812175917506,"Serinc1","P7"
0.400504440369389,"Pkib","P7"
4931.7591198126,"Fabp7","P7"
71.9026010591522,"Smpdl3a","P7"
7.71237249076391,"Gcc2","P7"
26.5946549254503,"Lims1","P7"
12.5102632386441,"Ranbp2","P7"
3.0912289182119,"Ccdc138","P7"
1.10020069916665,"Edar","P7"
6.62786388806673,"Sh3rf3","P7"
10.8293177680168,"Sept10","P7"
8.92160913181016,"Sowahc","P7"
19.9411322258437,"P4ha1","P7"
15.8796412588241,"Mcu","P7"
27.2895678572064,"Micu1","P7"
24.0470597505303,"Dnajb12","P7"
44.8757015468066,"Ddit4","P7"
35.9614814961343,"Anapc16","P7"
8.40527871382259,"Ascc1","P7"
148.803774625512,"Spock2","P7"
8.09718191377471,"Chst3","P7"
563.139163588866,"Psap","P7"
0.0347926571430902,"Cdh23","P7"
4.2092288995996,"4632428N05Rik","P7"
2.43922535540972,"Gm17455","P7"
4.4754354809881,"Slc29a3","P7"
4.03206041126785,"Unc5b","P7"
4.38364775378281,"Pcbd1","P7"
39.476702228689,"Sgpl1","P7"
0.411180066502065,"Tbata","P7"
0.17224796121834,"Adamts14","P7"
7.36050760109017,"Pald1","P7"
0.184336781001986,"Nodal","P7"
31.3156482820214,"Eif4ebp2","P7"
7.22774965541206,"Lrrc20","P7"
35.7042717378681,"Ppa1","P7"
53.127125305005,"Sar1a","P7"
8.802271236963,"Tysnd1","P7"
1.25997590756225,"Aifm2","P7"
13.1736163849507,"H2afy2","P7"
0.276300744716114,"Col13a1","P7"
4.30192758957335,"2010107G23Rik","P7"
5.52491901804704,"Tspan15","P7"
2.44574324114662,"Mir7662","P7"
40.5201467843838,"Hk1","P7"
0.685102592322675,"Hk1os","P7"
0.294548142400445,"Hkdc1","P7"
9.28236646453924,"Supv3l1","P7"
0.3642917393083,"4930507D05Rik","P7"
16.6904405763854,"Vps26a","P7"
9.9776784960176,"Srgn","P7"
28.3812859409546,"Kif1bp","P7"
19.5706421461241,"Ddx21","P7"
13.6346817790391,"Ddx50","P7"
0.843030996336872,"Stox1","P7"
27.4990311418151,"Ccar1","P7"
5.61364250477713,"Tet1","P7"
7.75268270100401,"Slc25a16","P7"
3.06268459603557,"Dna2","P7"
6.34050698756526,"Rufy2","P7"
11.0297717766435,"Hnrnph3","P7"
0.501273769122717,"Pbld2","P7"
0.102484522709723,"Mypn","P7"
10.1569400213921,"Herc4","P7"
5.36568061044283,"Sirt1","P7"
2.32209562204276,"Dnajc12","P7"
0.0778336123786168,"Ctnna3","P7"
2.8197247696114,"Lrrtm3","P7"
1.56661716236748,"Gm31763","P7"
51.3527682616839,"Reep3","P7"
17.7233772102951,"Jmjd1c","P7"
4.38445541566768,"Nrbf2","P7"
5.52434038417886,"Egr2","P7"
8.65777005145673,"Ado","P7"
8.97982291340604,"Zfp365","P7"
2.90792246920358,"Rtkn2","P7"
3.79735687281718,"Arid5b","P7"
0.797289726413131,"1700040L02Rik","P7"
0.237877429005637,"Tmem26","P7"
2.82901372067778,"Rhobtb1","P7"
13.6383639578755,"Cdk1","P7"
12.8417252436815,"Ank3","P7"
15.4287228801325,"Ccdc6","P7"
2.93402782408972,"Slc16a9","P7"
25.7663255590985,"Fam13c","P7"
102.571648763475,"Phyhipl","P7"
0.81848523196372,"D630013N20Rik","P7"
2.1552327186347,"Bicc1","P7"
8.57832981586346,"Tfam","P7"
25.6223286615981,"Ube2d1","P7"
33.6836431898586,"Cisd1","P7"
8.69747003427483,"Ipmk","P7"
39.8651267683943,"Zwint","P7"
0.00945243407368742,"A330049N07Rik","P7"
3.09450558219299,"Pcdh15","P7"
10.2537942080229,"Gnaz","P7"
8.16174518417278,"Rab36","P7"
18.1393294919489,"Bcr","P7"
17.0932656733298,"Specc1l","P7"
6.05481386286069,"Adora2a","P7"
1.24961858334877,"Gm5779","P7"
8.21451954053805,"Gucd1","P7"
122.111490879853,"Snrpd3","P7"
10.7528058983445,"Lrrc75b","P7"
0.710367737950125,"Ggt1","P7"
0.832275927509875,"Ggt5","P7"
0.339397383970442,"Susd2","P7"
12.5636892918136,"Cabin1","P7"
38.0810170730371,"Ddt","P7"
0.741346006149129,"Gstt3","P7"
8.38798587618435,"Gstt1","P7"
2.16368586234274,"Gstt2","P7"
61.9700939582547,"Mif","P7"
0.557661143869375,"Derl3","P7"
59.126633782736,"Smarcb1","P7"
2.26490401538768,"Mmp11","P7"
19.7473389776622,"Chchd10","P7"
1.01652497791931,"Gm867","P7"
3.26129711158138,"Zfp280b","P7"
29.6827611221662,"Prmt2","P7"
26.1971236459389,"S100b","P7"
17.8614545007667,"Dip2a","P7"
4.85963533728137,"Pcnt","P7"
1.0832706382927,"Ybey","P7"
9.9774559629092,"Mcm3ap","P7"
26.7288439889014,"Lss","P7"
0.45253634310175,"4930483K19Rik","P7"
3.79620604682701,"Col6a2","P7"
2.87575583549754,"Col6a1","P7"
9.07473071997541,"Pcbp3","P7"
8.13378696095937,"Slc19a1","P7"
4.85405401350617,"Col18a1","P7"
0.6589808028011,"Gm10941","P7"
19.4259237737879,"Pofut2","P7"
4.79600730405164,"Adarb1","P7"
0.169196994167059,"Gm17769","P7"
10.799301173034,"Fam207a","P7"
1.02539287684055,"Itgb2","P7"
62.4589076801858,"Pttg1ip","P7"
24.374507056554,"Sumo3","P7"
17.7249180147532,"Ube2g2","P7"
2.1901590794409,"Lrrc3","P7"
0.443877054621102,"Trpm2","P7"
9.06112261265776,"1810043G02Rik","P7"
18.5590269461106,"Pfkl","P7"
0.98012029361919,"Icosl","P7"
27.4025975931156,"D10Jhu81e","P7"
5.13030806403883,"Pwp2","P7"
17.2375027222073,"Trappc10","P7"
117.007339427544,"Agpat3","P7"
78.5391892678623,"Rrp1","P7"
23.5561626811525,"Cstb","P7"
9.22250257112729,"Pdxk","P7"
13.6471274948923,"Ilvbl","P7"
6.61205560930213,"Syde1","P7"
0.0862917112287053,"Ccdc105","P7"
1.20805288207322,"Slc1a6","P7"
7.85433462804225,"2610008E11Rik","P7"
1.1335040017746,"Ppap2c","P7"
10.3172105980298,"Mier2","P7"
0.612744159771585,"C2cd4c","P7"
3.57558817917481,"Shc2","P7"
0.124031175968034,"Odf3l2","P7"
0.948190991205613,"Madcam1","P7"
18.1000111159353,"Tpgs1","P7"
10.5569016369411,"Cdc34","P7"
0.546148499705991,"Gzmm","P7"
0.527022470461563,"Bc1","P7"
285.630015361785,"Bsg","P7"
6.96256928556319,"Hcn2","P7"
6.44201234078048,"Polrmt","P7"
0.40362578661124,"Fgf22","P7"
22.3749445994639,"Rnf126","P7"
67.5295073580949,"Palm","P7"
0.0577879113866439,"Misp","P7"
1.28991116899988,"E130317F20Rik","P7"
30.648929993233,"Ptbp1","P7"
11.4013626004404,"Lppr3","P7"
0.538610932541674,"Prtn3","P7"
10.4123328126086,"Med16","P7"
83.9969663948037,"R3hdm4","P7"
0.662370633147144,"Kiss1r","P7"
1.11239497052742,"Arid3a","P7"
11.2985072280216,"Wdr18","P7"
0.408459054187502,"Grin3b","P7"
36.9102089572376,"Tmem259","P7"
7.82152291113163,"Cnn2","P7"
2.76893781486923,"Abca7","P7"
1.5972882888121,"Hmha1","P7"
33.8900505231923,"Polr2e","P7"
15.5782211902205,"Gpx4","P7"
4.50108359057169,"Sbno2","P7"
20.0046626362078,"Stk11","P7"
18.4523182261128,"Dos","P7"
117.048477663545,"Atp5d","P7"
50.9731929128611,"Midn","P7"
64.9946435304576,"Cirbp","P7"
3.1612575242237,"1600002K03Rik","P7"
8.80051246915806,"Efna2","P7"
9.2639468640591,"Mum1","P7"
36.2049691118024,"Ndufs7","P7"
12.7680473333073,"Gamt","P7"
35.7260197930818,"Dazap1","P7"
178.99751564491,"Rps15","P7"
39.5847965045742,"Apc2","P7"
14.1328214582503,"2310011J03Rik","P7"
1.18838225797374,"Pcsk4","P7"
3.96327883585537,"Reep6","P7"
0.213792760822589,"Adamtsl5","P7"
0.147717376011341,"Plk5","P7"
12.4092282624449,"Mex3d","P7"
62.3451440975641,"Mbd3","P7"
25.6425415887371,"Uqcr11","P7"
31.7447432603088,"Tcf3","P7"
12.0044441536289,"Rexo1","P7"
8.92476484986055,"Klf16","P7"
35.0180941994541,"Abhd17a","P7"
1.4598241644189,"Adat3","P7"
16.6518939382417,"Scamp4","P7"
32.358529663535,"Csnk1g2","P7"
16.1919872338531,"Btbd2","P7"
14.2825535822603,"Mknk2","P7"
12.271590441751,"Mob3a","P7"
12.0473892626138,"Izumo4","P7"
33.0699740779357,"Ap3d1","P7"
15.7103324099036,"Dot1l","P7"
20.6738932188847,"Plekhj1","P7"
22.5750477757989,"Sf3a2","P7"
0.232789365183082,"Amh","P7"
0.205964691905152,"Jsrp1","P7"
1.63350614633401,"Oaz1","P7"
1.83017777680392,"Lingo3","P7"
8.10429470551703,"Lsm7","P7"
17.599424752145,"Sppl2b","P7"
0.0212135386853951,"Tmprss9","P7"
29.5623307623785,"Timm13","P7"
9.24690217210939,"Lmnb2","P7"
7.06165982613271,"Gadd45b","P7"
26.4580643008271,"Gng7","P7"
8.17535743895604,"Diras1","P7"
11.6972605318266,"Slc39a3","P7"
40.9368606371761,"Sgta","P7"
12.9461073236083,"Thop1","P7"
27.1495804628585,"Map2k2","P7"
7.86779807536898,"Zbtb7a","P7"
11.1452954982613,"Pias4","P7"
341.303097311011,"Eef2","P7"
13.0908527870159,"Dapk3","P7"
20.6875096387834,"Atcay","P7"
3.73130861662131,"Zfr2","P7"
11.029279791877,"Matk","P7"
