X,P7FPKM,P14FPKM,P21FPKM,P150FPKM
Gpr22,0.465745088400441,1.44116550398376,1.56460032709221,2.09806588966771
Hbp1,13.6664917985093,11.9432092506794,11.0996016360425,12.702911177464
Prkar2b,14.8623144398224,12.3711651193965,8.97306546246766,5.59047902977058
Pik3cg,1.34996586220406,2.09244572115117,1.86614341288633,1.50383991883918
Ccdc71l,3.77702546231622,3.48699823986548,3.64099522115571,3.34640772548055
Nampt,22.5918226563323,23.725156808751,14.1307650293088,8.55741564108448
Gdap10,0.95678304314159,1.78627694796879,0.799078977305412,0.437125106103743
4933406C10Rik,0.379444471291107,0.459865483679694,0.579957058421835,0.407409646889033
Sypl,10.3841280274056,9.93281438074661,8.78020718605039,10.0702001662882
Cdhr3,0.383723981352831,0.477732328051177,0.387135140573511,0.411842978140881
F730043M19Rik,1.95777813297024,5.27930888680349,4.52597056969898,5.97247593855749
Atxn7l1,2.63936295639738,3.55039105897014,3.74661915238657,4.43442051805693
Atxn7l1os2,0.142449023857663,0.122698141683593,0.14214113650311,0.35401519223806
Efcab10,0.592223773671695,0.955891415795493,1.0230176182065,2.66230742023034
Twistnb,4.29626770168678,4.40035417519327,4.89807025797891,6.97752755392545
Twist1,0.300411314088551,0.465768689510036,0.262218181925786,0.182262800086893
Hdac9,3.3848151201049,2.79915109450869,2.38287920411405,2.19636400596853
Snx13,13.3771663726959,13.6773668511833,13.3643233630449,11.5914735555439
Ahr,1.63206069916461,1.38265653681275,1.0050755673671,0.723561257472172
Tspan13,39.3636716962922,33.3767061067924,29.4158665488714,27.5651896352996
Gm5434,1.62765853401325,1.84433105677884,1.85307582753107,1.64902289107275
Bzw2,41.203352783048,17.9408478115134,13.8792518847363,12.8039105039464
Ankmy2,16.7658200198958,14.1660233556468,12.6104826641102,12.515047164251
Sostdc1,0.372461212750677,0.525421470322503,0.393752397632515,0.166394419068873
Ispd,1.1035872228999,0.924896735617363,0.845741139708795,0.790233290080672
Agmo,4.29853633760325,5.3940687397088,5.24486994677971,6.80507904623387
Dgkb,9.99597937719523,10.8731349071433,14.1649787082158,15.4226446959804
Etv1,7.8627177118382,6.10018750131045,6.64180587887259,9.06845099961591
Arl4a,10.7630491818606,11.1568040810375,8.86940492513744,6.17848489279456
Ifrd1,28.5586679026078,23.1722215718141,26.7218338860342,28.0295395614388
Gm7008,0.983921650833581,0.715823817620004,1.11986505058223,0.747910981299988
Zfp277,5.77028326233492,4.02885756550934,3.74663207790475,3.31521578151402
Dock4,9.6607596512005,16.501634004362,12.8148081797228,11.7203629107512
Immp2l,0.939114362513981,1.0876540015533,1.1928200738633,1.55905408149969
Lrrn3,11.2362818783412,6.93740925375141,5.46130234885131,8.26074939249273
Dnajb9,16.6193829998441,14.7086721755945,16.5068800240502,20.4140963113402
Gm2027,2.21839035203988,1.74499710065414,1.75227152371878,1.94984546298828
Pnpla8,25.8323951888427,34.3019580881926,49.5481047943801,42.2597188870118
Nrcam,56.5866558092105,51.05748214859,46.3846679628226,50.1999277432893
Stxbp6,9.36067986074267,10.9224904626801,11.5305846917828,13.2312148636857
Nova1,16.3433989066773,11.8191375668014,11.0989632085256,14.413235674453
Foxg1,40.7790102807713,26.7203545400486,28.9036632948852,29.7830296448671
3110039M20Rik,3.78491077390718,2.85525354032749,2.25599528912558,3.86344658890312
Prkd1,9.36015392906761,8.65027515022092,8.28960765747265,10.5467202341395
G2e3,6.72742657103907,3.19235509221764,2.52501967726039,2.64448758021716
Scfd1,9.67768665843495,7.54754673081545,6.33173269941492,5.87323685516671
Coch,1.09988049165123,3.13034713697949,2.64665418104044,2.98268199973665
Strn3,20.2326399615942,21.1890867002255,22.308846028193,22.6053041721596
Ap4s1,19.7665805864586,25.214227503472,30.7541253325952,29.1038671935526
Hectd1,20.0127684729304,16.4803703449002,13.3402087582037,13.9662656451384
Heatr5a,5.69018691768458,4.79369986835188,4.2701531438323,3.26361206237256
Dtd2,3.40263123353648,3.67049159841397,3.51441141193134,3.54930112731277
Nubpl,1.29633831213168,1.37903545718312,1.22809906553318,1.56653414351343
Arhgap5,26.8591263195244,35.5310571125174,46.7752240550087,59.8637827924207
Akap6,20.6339557743331,40.5646752875311,24.8358935031329,17.0306169637507
Npas3,28.474168970046,16.0738696852682,12.8689953810322,13.4701616491553
Egln3,12.6317213993399,3.80194218431638,3.1521629413187,2.53300947155697
Sptssa,37.0517351026114,30.1069184755451,28.4554504597332,23.124050856112
Eapp,26.7560731890973,22.0304969496023,25.1007432087732,24.3015119401102
Snx6,34.6454614996981,24.8744110477735,22.157390441399,20.6500149414413
Cfl2,34.1859693938346,26.0972198100081,28.5403844845511,22.8286566225716
Baz1a,3.78778115261545,2.02621746452023,1.93202234255642,1.25567618392853
2700097O09Rik,5.44665708858539,3.96072420215182,3.17773581546237,4.54000389250285
Srp54a,7.92554998298901,6.81041542866032,6.70737284422444,6.2454567607574
Srp54b,6.3391725555717,5.18835740525725,5.10545685332464,4.41638385368619
Ppp2r3c,11.0583862184711,7.97081200583432,7.50516123719806,6.83607285418373
1110008L16Rik,2.39131705552995,2.03109005776901,1.63489485103696,1.41221963260415
Psma6,98.0898855002866,66.4459332939653,66.1548311659095,59.4509895317089
Nfkbia,34.088250399913,45.7311007227562,31.510019342149,26.0194897822326
